CarNumber,LastName,Sector,Time,EntryTime,ExitTime,Lap,Flag
4,Daly,S6,9.1442,59629.4187,59638.5629,15,Green
8,Chilton,S6,9.1548,58489.7049,58498.8597,15,Green
83,Kimball,S6,10.1293,58281.5305,58291.6598,15,Green
20,Pigot,S6,9.744,59109.0974,59118.8414,15,Green
14,Munoz,S6,9.1445,58476.297,58485.4415,15,Green
19,Jones,S6,8.9662,58467.9333,58476.8995,15,Green
1,Pagenaud,S6,9.1055,59388.0275,59397.133,15,Green
7,Aleshin,S6,8.9773,59361.9022,59370.8795,15,Green
26,Sato,S6,9.0583,59012.3002,59021.3585,15,Green
21,Hildebrand,S6,9.0245,58096.567,58105.5915,15,Green
16,Servia,S6,9.0138,58374.7415,58383.7553,15,Green
5,Hinchcliffe,S6,9.5364,58535.5008,58545.0372,15,Green
18,Gutierrez,S6,9.1787,58460.7629,58469.9416,15,Green
1,Pagenaud,S6,9.0663,59490.3775,59499.4438,16,Green
7,Aleshin,S6,8.9416,59468.7126,59477.6542,16,Green
26,Sato,S6,9.603,59118.4644,59128.0674,16,Green
21,Hildebrand,S6,9.1201,58174.9179,58184.038,16,Green
16,Servia,S6,8.8805,58451.7536,58460.6341,16,Green
5,Hinchcliffe,S6,9.6433,58894.1246,58903.7679,16,Green
8,Chilton,S6,9.36,58898.6471,58908.0071,16,Green
83,Kimball,S6,9.1152,59438.3118,59447.427,16,Green
20,Pigot,S6,9.5401,59218.1812,59227.7213,16,Green
14,Munoz,S6,9.15,58556.8382,58565.9882,16,Green
19,Jones,S6,8.9263,58547.6177,58556.544,16,Green
18,Gutierrez,S6,9.0482,58540.5779,58549.6261,16,Green
1,Pagenaud,S6,8.7331,59591.9367,59600.6698,17,Green
26,Sato,S6,9.7029,59225.5194,59235.2223,17,Green
21,Hildebrand,S6,9.1854,58253.8745,58263.0599,17,Green
16,Servia,S6,8.7451,58528.0888,58536.8339,17,Green
5,Hinchcliffe,S6,9.2214,59000.3159,59009.5373,17,Green
8,Chilton,S6,9.1461,59006.7554,59015.9015,17,Green
83,Kimball,S6,9.2065,59545.4487,59554.6552,17,Green
14,Munoz,S6,9.4319,58916.5097,58925.9416,17,Green
19,Jones,S6,9.4173,59356.0416,59365.4589,17,Green
18,Gutierrez,S6,9.4354,58878.1822,58887.6176,17,Green
1,Pagenaud,S6,8.814,59693.2534,59702.0674,18,Green
19,Jones,S6,9.2593,59466.6317,59475.891,18,Green
18,Gutierrez,S6,9.2048,58987.9722,58997.177,18,Green
21,Hildebrand,S6,9.2849,58502.8099,58512.0948,18,Green
16,Servia,S6,9.1622,59516.8127,59525.9749,18,Green
5,Hinchcliffe,S6,9.6151,59107.2372,59116.8523,18,Green
8,Chilton,S6,9.2524,59115.5859,59124.8383,18,Green
83,Kimball,S6,9.006,59653.2435,59662.2495,18,Green
14,Munoz,S6,9.2688,59024.6413,59033.9101,18,Green
21,Hildebrand,S6,9.2134,59359.0913,59368.3047,19,Green
16,Servia,S6,9.0368,59624.7602,59633.797,19,Green
8,Chilton,S6,9.3179,59235.3587,59244.6766,19,Green
83,Kimball,S6,9.1491,59759.3154,59768.4645,19,Checker
14,Munoz,S6,9.2701,59130.2491,59139.5192,19,Green
19,Jones,S6,9.3269,59575.7638,59585.0907,19,Green
18,Gutierrez,S6,9.4319,59095.3061,59104.738,19,Green
21,Hildebrand,S6,9.0605,59463.3412,59472.4017,20,Green
16,Servia,S6,9.3113,59737.0804,59746.3917,20,Checker
18,Gutierrez,S6,9.054,59200.6047,59209.6587,20,Green
21,Hildebrand,S6,9.0549,59594.0473,59603.1022,21,Green
21,Hildebrand,S6,9.2307,59697.5945,59706.8252,22,Green
5,Hinchcliffe,S7,8.8545,56673.9873,56682.8418,0,Green
4,Daly,S7,8.6057,56001.8149,56010.4206,0,Green
2,Newgarden,S7,8.3616,57220.2621,57228.6237,0,Green
8,Chilton,S7,8.5927,55981.7413,55990.334,0,Green
27,Andretti,S7,9.9944,56316.7971,56326.7915,0,Red
83,Kimball,S7,8.2606,56013.5067,56021.7673,0,Green
26,Sato,S7,8.337,56028.7444,56037.0814,0,Green
21,Hildebrand,S7,8.6066,55997.1643,56005.7709,0,Green
12,Power,S7,8.414,57374.8539,57383.2679,0,Green
28,Hunter-Reay,S7,8.6951,56671.3915,56680.0866,0,Green
10,Kanaan,S7,8.3043,56756.7422,56765.0465,0,Green
16,Servia,S7,8.8151,56005.2341,56014.0492,0,Green
18,Gutierrez,S7,13.2922,56271.0993,56284.3915,0,Red
3,Castroneves,S7,8.1409,57250.7739,57258.9148,0,Green
15,Rahal,S7,8.4354,57001.5053,57009.9407,0,Green
98,Rossi,S7,8.3987,56046.5665,56054.9652,0,Green
1,Pagenaud,S7,8.6448,56735.1202,56743.765,0,Green
7,Aleshin,S7,8.2957,56253.4705,56261.7662,0,Green
27,Andretti,S7,8.7086,56229.2796,56237.9882,0,Green
83,Kimball,S7,8.5675,55935.9243,55944.4918,0,Green
20,Pigot,S7,9.0832,56805.4347,56814.5179,0,Green
14,Munoz,S7,10.9414,55898.1684,55909.1098,0,Green
19,Jones,S7,9.7395,56233.1096,56242.8491,0,Green
9,Dixon,S7,8.6848,57181.4851,57190.1699,0,Green
5,Hinchcliffe,S7,13.2353,56271.8412,56285.0765,0,Red
4,Daly,S7,11.2366,55916.8318,55928.0684,0,Green
2,Newgarden,S7,8.2502,57143.779,57152.0292,0,Green
8,Chilton,S7,9.2222,55903.3632,55912.5854,0,Green
20,Pigot,S7,8.8703,56885.2892,56894.1595,0,Green
14,Munoz,S7,9.0065,56053.1164,56062.1229,0,Green
19,Jones,S7,12.1155,56331.0379,56343.1534,0,Red
9,Dixon,S7,8.6007,57263.2833,57271.884,0,Green
18,Gutierrez,S7,9.3101,56726.8197,56736.1298,0,Green
1,Pagenaud,S7,11.4284,55915.4881,55926.9165,0,Green
7,Aleshin,S7,8.7497,56176.4441,56185.1938,0,Green
26,Sato,S7,8.7834,55949.762,55958.5454,0,Green
21,Hildebrand,S7,10.071,55916.7549,55926.8259,0,Green
12,Power,S7,8.6857,57296.0949,57304.7806,0,Green
28,Hunter-Reay,S7,10.5755,56302.0058,56312.5813,0,Red
10,Kanaan,S7,8.5614,56676.4646,56685.026,0,Green
16,Servia,S7,9.1908,55925.2674,55934.4582,0,Green
3,Castroneves,S7,8.3895,57174.5934,57182.9829,0,Green
15,Rahal,S7,9.747,56705.4164,56715.1634,0,Green
98,Rossi,S7,8.8309,55968.7078,55977.5387,0,Green
3,Castroneves,S7,8.2329,57326.3892,57334.6221,1,Green
18,Gutierrez,S7,8.707,56807.6246,56816.3316,1,Green
19,Jones,S7,8.9056,56677.8335,56686.7391,1,Green
9,Dixon,S7,8.7126,57455.1405,57463.8531,1,Green
2,Newgarden,S7,9.0682,57303.4309,57312.4991,1,Green
8,Chilton,S7,8.6009,56059.2547,56067.8556,1,Green
27,Andretti,S7,8.3629,56695.2198,56703.5827,1,Green
83,Kimball,S7,8.2775,56090.8572,56099.1347,1,Green
20,Pigot,S7,8.6992,56964.3353,56973.0345,1,Green
14,Munoz,S7,8.4677,56132.5389,56141.0066,1,Green
12,Power,S7,8.3058,57451.4428,57459.7486,1,Green
28,Hunter-Reay,S7,8.322,56749.2262,56757.5482,1,Green
10,Kanaan,S7,8.365,56832.8215,56841.1865,1,Green
16,Servia,S7,8.5998,56083.0551,56091.6549,1,Green
5,Hinchcliffe,S7,8.4336,56752.9445,56761.3781,1,Green
4,Daly,S7,8.3643,56078.9788,56087.3431,1,Green
15,Rahal,S7,8.131,57079.1,57087.231,1,Green
98,Rossi,S7,8.2997,56122.598,56130.8977,1,Green
1,Pagenaud,S7,8.1891,56811.2023,56819.3914,1,Green
7,Aleshin,S7,9.5713,56343.648,56353.2193,1,Red
26,Sato,S7,8.1368,56104.5369,56112.6737,1,Green
21,Hildebrand,S7,8.6017,56075.3001,56083.9018,1,Green
3,Castroneves,S7,8.1495,57401.9796,57410.1291,2,Green
15,Rahal,S7,8.0565,57155.304,57163.3605,2,Green
98,Rossi,S7,8.1746,56198.1554,56206.33,2,Green
1,Pagenaud,S7,8.4195,56891.4205,56899.84,2,Green
7,Aleshin,S7,8.5176,56713.4395,56721.9571,2,Green
5,Hinchcliffe,S7,8.1495,56829.8635,56838.013,2,Green
4,Daly,S7,8.3807,56155.3412,56163.7219,2,Green
2,Newgarden,S7,8.4751,57381.7611,57390.2362,2,Green
8,Chilton,S7,8.8597,56143.7978,56152.6575,2,Green
27,Andretti,S7,8.3758,56772.6937,56781.0695,2,Green
83,Kimball,S7,8.423,56167.7227,56176.1457,2,Green
26,Sato,S7,8.2452,56185.3568,56193.602,2,Green
21,Hildebrand,S7,8.4263,56152.7817,56161.208,2,Green
12,Power,S7,8.4009,57527.5091,57535.91,2,Green
28,Hunter-Reay,S7,8.5442,56828.1633,56836.7075,2,Green
10,Kanaan,S7,8.6359,56913.201,56921.8369,2,Green
16,Servia,S7,8.5487,56160.0421,56168.5908,2,Green
20,Pigot,S7,8.619,57042.7675,57051.3865,2,Green
14,Munoz,S7,8.3736,56209.7441,56218.1177,2,Green
19,Jones,S7,8.9,56757.4101,56766.3101,2,Green
9,Dixon,S7,8.6126,57533.2628,57541.8754,2,Green
18,Gutierrez,S7,9.8606,56895.8782,56905.7388,2,Green
3,Castroneves,S7,8.1258,57477.1544,57485.2802,3,Green
1,Pagenaud,S7,8.036,56967.2617,56975.2977,3,Green
7,Aleshin,S7,8.1019,56789.9692,56798.0711,3,Green
5,Hinchcliffe,S7,8.3636,56907.0798,56915.4434,3,Green
4,Daly,S7,9.4838,56233.9042,56243.388,3,Green
2,Newgarden,S7,8.6572,57778.4803,57787.1375,3,Green
8,Chilton,S7,8.51,56221.7554,56230.2654,3,Green
27,Andretti,S7,8.3125,56849.8712,56858.1837,3,Green
83,Kimball,S7,8.5563,56245.0018,56253.5581,3,Green
26,Sato,S7,10.8988,56265.2597,56276.1585,3,Green
21,Hildebrand,S7,9.3357,56230.3372,56239.6729,3,Green
12,Power,S7,8.2714,57603.6979,57611.9693,3,Green
28,Hunter-Reay,S7,8.8698,56918.7197,56927.5895,3,Green
10,Kanaan,S7,8.3548,56990.4096,56998.7644,3,Green
16,Servia,S7,8.8831,56242.7133,56251.5964,3,Green
15,Rahal,S7,8.0219,57230.9051,57238.927,3,Green
20,Pigot,S7,9.165,57121.4554,57130.6204,3,Green
14,Munoz,S7,10.0346,56292.3835,56302.4181,3,Red
19,Jones,S7,8.7899,56836.1797,56844.9696,3,Green
9,Dixon,S7,8.7457,57958.0456,57966.7913,3,Green
18,Gutierrez,S7,9.89,57265.5632,57275.4532,3,Green
3,Castroneves,S7,8.523,57936.8879,57945.4109,4,Green
4,Daly,S7,8.8882,57006.4292,57015.3174,4,Green
2,Newgarden,S7,8.6289,57857.2521,57865.881,4,Green
8,Chilton,S7,8.7928,56951.598,56960.3908,4,Green
27,Andretti,S7,8.3693,56926.9854,56935.3547,4,Green
83,Kimball,S7,10.2264,56335.826,56346.0524,4,Red
20,Pigot,S7,8.3801,57631.8437,57640.2238,4,Green
21,Hildebrand,S7,10.3439,56318.0597,56328.4036,4,Red
12,Power,S7,8.438,57965.5247,57973.9627,4,Green
28,Hunter-Reay,S7,9.2443,56997.1011,57006.3454,4,Green
10,Kanaan,S7,8.569,57742.5763,57751.1453,4,Green
16,Servia,S7,10.4423,56334.5843,56345.0266,4,Red
5,Hinchcliffe,S7,8.633,56983.4871,56992.1201,4,Green
14,Munoz,S7,8.8218,56824.402,56833.2238,4,Green
19,Jones,S7,8.9901,56916.0281,56925.0182,4,Green
9,Dixon,S7,8.5792,58036.3778,58044.957,4,Green
18,Gutierrez,S7,8.5826,57345.4119,57353.9945,4,Green
1,Pagenaud,S7,10.8189,57045.9376,57056.7565,4,Green
7,Aleshin,S7,8.0727,56866.2191,56874.2918,4,Green
26,Sato,S7,8.4415,56955.764,56964.2055,4,Green
15,Rahal,S7,8.2496,57311.0334,57319.283,4,Green
3,Castroneves,S7,8.2031,58014.5742,58022.7773,5,Green
15,Rahal,S7,8.1336,57386.7506,57394.8842,5,Green
18,Gutierrez,S7,8.8521,57426.4618,57435.3139,5,Green
27,Andretti,S7,8.5616,57004.3839,57012.9455,5,Green
83,Kimball,S7,8.8141,56899.3228,56908.1369,5,Green
20,Pigot,S7,8.4714,57708.775,57717.2464,5,Green
14,Munoz,S7,8.7477,56903.3058,56912.0535,5,Green
19,Jones,S7,8.6686,56994.8012,57003.4698,5,Green
9,Dixon,S7,8.5847,58114.1559,58122.7406,5,Green
10,Kanaan,S7,8.5507,57820.6976,57829.2483,5,Green
16,Servia,S7,8.8581,56779.7001,56788.5582,5,Green
5,Hinchcliffe,S7,8.3494,57060.8648,57069.2142,5,Green
4,Daly,S7,8.5794,57085.0558,57093.6352,5,Green
2,Newgarden,S7,9.0913,58143.8137,58152.905,5,Green
8,Chilton,S7,8.5662,57029.4159,57037.9821,5,Green
1,Pagenaud,S7,8.0584,57124.1766,57132.235,5,Green
7,Aleshin,S7,8.416,56943.3576,56951.7736,5,Green
26,Sato,S7,8.4207,57034.4704,57042.8911,5,Green
21,Hildebrand,S7,8.8858,56686.9599,56695.8457,5,Green
12,Power,S7,8.3919,58043.1623,58051.5542,5,Green
28,Hunter-Reay,S7,8.0591,57074.4215,57082.4806,5,Green
14,Munoz,S7,8.9971,56982.8753,56991.8724,6,Green
19,Jones,S7,8.5972,57072.8493,57081.4465,6,Green
9,Dixon,S7,8.663,58192.5354,58201.1984,6,Green
18,Gutierrez,S7,8.6689,57505.557,57514.2259,6,Green
3,Castroneves,S7,8.1974,58091.0161,58099.2135,6,Green
15,Rahal,S7,8.0576,57689.3226,57697.3802,6,Green
1,Pagenaud,S7,8.2106,57199.503,57207.7136,6,Green
7,Aleshin,S7,8.3758,57393.0984,57401.4742,6,Green
26,Sato,S7,9.3233,57111.3789,57120.7022,6,Green
4,Daly,S7,8.6958,57163.1098,57171.8056,6,Green
2,Newgarden,S7,8.3391,58348.6117,58356.9508,6,Green
8,Chilton,S7,8.4391,57106.2653,57114.7044,6,Green
27,Andretti,S7,8.6399,57486.1812,57494.8211,6,Green
83,Kimball,S7,8.429,56977.9323,56986.3613,6,Green
20,Pigot,S7,8.5756,57786.4941,57795.0697,6,Green
21,Hildebrand,S7,8.4634,56764.9063,56773.3697,6,Green
12,Power,S7,8.4034,58125.2688,58133.6722,6,Green
28,Hunter-Reay,S7,8.6453,58159.985,58168.6303,6,Green
10,Kanaan,S7,8.4631,57898.7275,57907.1906,6,Green
16,Servia,S7,8.5426,56858.1463,56866.6889,6,Green
5,Hinchcliffe,S7,8.201,57137.3187,57145.5197,6,Green
3,Castroneves,S7,8.8732,58167.9377,58176.8109,7,Green
15,Rahal,S7,8.0699,57769.4838,57777.5537,7,Green
18,Gutierrez,S7,8.7804,57589.566,57598.3464,7,Green
27,Andretti,S7,8.2974,57564.7053,57573.0027,7,Green
83,Kimball,S7,8.3188,57054.9368,57063.2556,7,Green
20,Pigot,S7,8.9769,58153.0903,58162.0672,7,Green
14,Munoz,S7,8.7914,57319.3925,57328.1839,7,Green
19,Jones,S7,8.7922,57510.885,57519.6772,7,Green
9,Dixon,S7,8.8048,58271.9376,58280.7424,7,Green
10,Kanaan,S7,8.6234,58414.6673,58423.2907,7,Green
16,Servia,S7,8.5798,56935.4693,56944.0491,7,Green
5,Hinchcliffe,S7,8.1743,57213.5718,57221.7461,7,Green
4,Daly,S7,8.7684,57638.3652,57647.1336,7,Green
2,Newgarden,S7,8.2451,58425.4219,58433.667,7,Green
8,Chilton,S7,8.5417,57183.2407,57191.7824,7,Green
1,Pagenaud,S7,8.6697,57984.694,57993.3637,7,Green
7,Aleshin,S7,8.0561,57468.9563,57477.0124,7,Green
26,Sato,S7,8.5653,57761.799,57770.3643,7,Green
21,Hildebrand,S7,8.5444,56842.5751,56851.1195,7,Green
12,Power,S7,8.3567,58202.345,58210.7017,7,Green
28,Hunter-Reay,S7,9.1595,58239.4777,58248.6372,7,Green
14,Munoz,S7,8.5362,57397.7324,57406.2686,8,Green
19,Jones,S7,9.7141,57591.7251,57601.4392,8,Green
9,Dixon,S7,8.7427,58351.5275,58360.2702,8,Green
18,Gutierrez,S7,8.6465,57668.8609,57677.5074,8,Green
3,Castroneves,S7,8.4838,58388.0753,58396.5591,8,Green
15,Rahal,S7,8.092,57844.8136,57852.9056,8,Green
1,Pagenaud,S7,8.5507,58063.9958,58072.5465,8,Green
7,Aleshin,S7,8.2606,57544.8264,57553.087,8,Green
26,Sato,S7,8.8143,57839.2341,57848.0484,8,Green
4,Daly,S7,8.6637,57717.2155,57725.8792,8,Green
2,Newgarden,S7,8.3612,58502.473,58510.8342,8,Green
8,Chilton,S7,8.6805,57716.0199,57724.7004,8,Green
27,Andretti,S7,8.3797,57641.972,57650.3517,8,Green
83,Kimball,S7,8.4229,57132.9065,57141.3294,8,Green
20,Pigot,S7,8.8179,58234.1803,58242.9982,8,Green
21,Hildebrand,S7,8.5131,56920.3625,56928.8756,8,Green
12,Power,S7,8.4188,58279.5634,58287.9822,8,Green
28,Hunter-Reay,S7,10.9522,58317.4014,58328.3536,8,Green
10,Kanaan,S7,8.4946,58493.154,58501.6486,8,Green
16,Servia,S7,8.5142,57012.6342,57021.1484,8,Green
5,Hinchcliffe,S7,8.3494,57290.0972,57298.4466,8,Green
3,Castroneves,S7,8.7767,58466.3651,58475.1418,9,Green
15,Rahal,S7,8.1019,57920.2312,57928.3331,9,Green
18,Gutierrez,S7,8.8374,57748.9502,57757.7876,9,Green
27,Andretti,S7,8.1915,57718.9359,57727.1274,9,Green
83,Kimball,S7,8.5367,57578.6032,57587.1399,9,Green
20,Pigot,S7,8.5312,58312.7387,58321.2699,9,Green
14,Munoz,S7,8.3527,57475.1596,57483.5123,9,Green
19,Jones,S7,8.4166,57670.6321,57679.0487,9,Green
9,Dixon,S7,8.6749,59375.5798,59384.2547,9,Green
10,Kanaan,S7,8.6649,58876.5705,58885.2354,9,Green
16,Servia,S7,8.387,57089.5809,57097.9679,9,Green
5,Hinchcliffe,S7,8.5244,58057.5228,58066.0472,9,Green
4,Daly,S7,8.8287,57795.9795,57804.8082,9,Green
2,Newgarden,S7,8.9371,58871.3562,58880.2933,9,Green
8,Chilton,S7,8.6586,57793.7665,57802.4251,9,Green
1,Pagenaud,S7,8.4107,58142.0486,58150.4593,9,Green
7,Aleshin,S7,8.4145,57929.3211,57937.7356,9,Green
26,Sato,S7,8.5383,58094.4545,58102.9928,9,Green
21,Hildebrand,S7,8.3068,57341.6729,57349.9797,9,Green
12,Power,S7,8.8457,58489.3495,58498.1952,9,Green
28,Hunter-Reay,S7,8.437,58400.4377,58408.8747,9,Green
14,Munoz,S7,8.8208,57783.1733,57791.9941,10,Green
19,Jones,S7,9.822,57753.0218,57762.8438,10,Green
9,Dixon,S7,8.8983,59480.0158,59488.9141,10,Green
18,Gutierrez,S7,9.7781,57829.7247,57839.5028,10,Green
3,Castroneves,S7,9.1928,58545.5923,58554.7851,10,Green
15,Rahal,S7,8.2631,58295.6644,58303.9275,10,Green
1,Pagenaud,S7,8.2863,58218.7325,58227.0188,10,Green
7,Aleshin,S7,8.4564,58006.574,58015.0304,10,Green
26,Sato,S7,8.3603,58174.8375,58183.1978,10,Green
4,Daly,S7,8.4811,58364.2758,58372.7569,10,Green
2,Newgarden,S7,8.8985,58977.8917,58986.7902,10,Green
8,Chilton,S7,8.9628,57872.7938,57881.7566,10,Green
27,Andretti,S7,8.6754,58248.29,58256.9654,10,Green
83,Kimball,S7,8.4889,57656.3918,57664.8807,10,Green
20,Pigot,S7,8.7283,58391.2815,58400.0098,10,Green
21,Hildebrand,S7,8.2349,57417.7828,57426.0177,10,Green
12,Power,S7,8.6118,58567.8855,58576.4973,10,Green
28,Hunter-Reay,S7,8.5744,58480.0211,58488.5955,10,Green
10,Kanaan,S7,8.764,58980.2718,58989.0358,10,Green
16,Servia,S7,8.3785,57166.5686,57174.9471,10,Green
5,Hinchcliffe,S7,8.4064,58135.6972,58144.1036,10,Green
3,Castroneves,S7,8.7916,59356.1338,59364.9254,11,Green
15,Rahal,S7,8.4476,58373.5456,58381.9932,11,Green
18,Gutierrez,S7,9.389,58148.7534,58158.1424,11,Green
27,Andretti,S7,8.563,58329.036,58337.599,11,Green
83,Kimball,S7,8.559,57734.9391,57743.4981,11,Green
20,Pigot,S7,9.005,58473.0061,58482.0111,11,Green
14,Munoz,S7,9.2036,57862.534,57871.7376,11,Green
19,Jones,S7,9.0171,58128.4981,58137.5152,11,Green
9,Dixon,S7,8.5894,59616.1374,59624.7268,11,Green
10,Kanaan,S7,8.6436,59083.4887,59092.1323,11,Green
16,Servia,S7,8.7279,57791.2165,57799.9444,11,Green
5,Hinchcliffe,S7,8.4575,58213.2437,58221.7012,11,Green
4,Daly,S7,8.4708,58440.7085,58449.1793,11,Green
2,Newgarden,S7,8.6289,59082.7775,59091.4064,11,Green
8,Chilton,S7,8.7747,58182.264,58191.0387,11,Green
1,Pagenaud,S7,9.4212,58298.4413,58307.8625,11,Green
7,Aleshin,S7,8.6921,58322.4686,58331.1607,11,Green
26,Sato,S7,8.5351,58251.4659,58260.001,11,Green
21,Hildebrand,S7,8.5037,57495.4333,57503.937,11,Green
12,Power,S7,8.806,58869.4994,58878.3054,11,Green
28,Hunter-Reay,S7,8.4961,58557.2023,58565.6984,11,Green
21,Hildebrand,S7,8.2854,57572.1669,57580.4523,12,Green
12,Power,S7,8.6865,58972.974,58981.6605,12,Green
3,Castroneves,S7,8.2806,59458.4052,59466.6858,12,Green
15,Rahal,S7,8.0749,58449.6779,58457.7528,12,Green
1,Pagenaud,S7,8.5461,58377.3178,58385.8639,12,Green
7,Aleshin,S7,8.732,58402.8738,58411.6058,12,Green
26,Sato,S7,8.7151,58331.8674,58340.5825,12,Green
10,Kanaan,S7,8.7039,59185.0425,59193.7464,12,Green
16,Servia,S7,8.3278,57868.3081,57876.6359,12,Green
5,Hinchcliffe,S7,8.4781,58291.4656,58299.9437,12,Green
4,Daly,S7,8.7916,58518.1246,58526.9162,12,Green
2,Newgarden,S7,8.5382,59187.4196,59195.9578,12,Green
8,Chilton,S7,8.7149,58260.1814,58268.8963,12,Green
27,Andretti,S7,8.3671,58407.5293,58415.8964,12,Green
83,Kimball,S7,8.6383,57814.5557,57823.194,12,Green
20,Pigot,S7,8.965,58552.9261,58561.8911,12,Green
14,Munoz,S7,9.2652,58243.919,58253.1842,12,Green
19,Jones,S7,10.4017,58209.4983,58219.9,12,Green
9,Dixon,S7,8.8413,59717.5886,59726.4299,12,Checker
18,Gutierrez,S7,8.8137,58229.6911,58238.5048,12,Green
3,Castroneves,S7,8.3844,59562.1302,59570.5146,13,Green
15,Rahal,S7,8.6153,58897.8198,58906.4351,13,Green
1,Pagenaud,S7,8.5016,58455.292,58463.7936,13,Green
19,Jones,S7,9.1894,58317.1824,58326.3718,13,Green
18,Gutierrez,S7,8.7449,58309.765,58318.5099,13,Green
4,Daly,S7,9.26,59380.1795,59389.4395,13,Green
8,Chilton,S7,8.7667,58339.047,58347.8137,13,Green
27,Andretti,S7,9.0298,58487.1194,58496.1492,13,Green
83,Kimball,S7,8.5995,58131.3758,58139.9753,13,Green
20,Pigot,S7,9.6932,58892.4841,58902.1773,13,Green
14,Munoz,S7,8.968,58326.8964,58335.8644,13,Green
7,Aleshin,S7,8.4675,58481.5377,58490.0052,13,Green
26,Sato,S7,8.2656,58408.5127,58416.7783,13,Green
21,Hildebrand,S7,8.6282,57649.871,57658.4992,13,Green
12,Power,S7,8.5666,59075.9376,59084.5042,13,Green
16,Servia,S7,8.3444,57945.1669,57953.5113,13,Green
5,Hinchcliffe,S7,8.5807,58368.9761,58377.5568,13,Green
8,Chilton,S7,9.0153,58418.8132,58427.8285,14,Green
83,Kimball,S7,8.8446,58209.6821,58218.5267,14,Green
20,Pigot,S7,9.5753,59010.8183,59020.3936,14,Green
14,Munoz,S7,8.5119,58404.7287,58413.2406,14,Green
19,Jones,S7,8.8642,58397.5927,58406.4569,14,Green
18,Gutierrez,S7,8.8431,58389.7102,58398.5533,14,Green
26,Sato,S7,9.4284,58914.2623,58923.6907,14,Green
21,Hildebrand,S7,8.5658,58027.406,58035.9718,14,Green
12,Power,S7,9.0939,59178.9389,59188.0328,14,Green
16,Servia,S7,8.2769,58021.7425,58030.0194,14,Green
5,Hinchcliffe,S7,9.4613,58460.9741,58470.4354,14,Green
4,Daly,S7,9.0742,59531.6255,59540.6997,14,Green
3,Castroneves,S7,8.3437,59665.1652,59673.5089,14,Green
15,Rahal,S7,8.4721,59003.2466,59011.7187,14,Green
1,Pagenaud,S7,8.3632,58532.63,58540.9932,14,Green
7,Aleshin,S7,8.3751,58559.1066,58567.4817,14,Green
18,Gutierrez,S7,8.6853,58469.9416,58478.6269,15,Green
4,Daly,S7,8.851,59638.5629,59647.4139,15,Green
8,Chilton,S7,9.0686,58498.8597,58507.9283,15,Green
83,Kimball,S7,9.7533,58291.6598,58301.4131,15,Green
20,Pigot,S7,9.6265,59118.8414,59128.4679,15,Green
14,Munoz,S7,8.8942,58485.4415,58494.3357,15,Green
19,Jones,S7,8.6299,58476.8995,58485.5294,15,Green
1,Pagenaud,S7,8.7712,59397.133,59405.9042,15,Green
7,Aleshin,S7,8.5422,59370.8795,59379.4217,15,Green
26,Sato,S7,8.988,59021.3585,59030.3465,15,Green
21,Hildebrand,S7,8.5462,58105.5915,58114.1377,15,Green
16,Servia,S7,8.4901,58383.7553,58392.2454,15,Green
5,Hinchcliffe,S7,9.3996,58545.0372,58554.4368,15,Green
1,Pagenaud,S7,8.8169,59499.4438,59508.2607,16,Green
7,Aleshin,S7,8.4215,59477.6542,59486.0757,16,Green
26,Sato,S7,9.7379,59128.0674,59137.8053,16,Green
21,Hildebrand,S7,8.7721,58184.038,58192.8101,16,Green
16,Servia,S7,8.3488,58460.6341,58468.9829,16,Green
5,Hinchcliffe,S7,9.5747,58903.7679,58913.3426,16,Green
8,Chilton,S7,9.5372,58908.0071,58917.5443,16,Green
83,Kimball,S7,9.0394,59447.427,59456.4664,16,Green
20,Pigot,S7,9.5339,59227.7213,59237.2552,16,Green
14,Munoz,S7,9.0204,58565.9882,58575.0086,16,Green
19,Jones,S7,8.685,58556.544,58565.229,16,Green
18,Gutierrez,S7,8.7425,58549.6261,58558.3686,16,Green
1,Pagenaud,S7,8.344,59600.6698,59609.0138,17,Green
26,Sato,S7,9.322,59235.2223,59244.5443,17,Green
21,Hildebrand,S7,8.6718,58263.0599,58271.7317,17,Green
16,Servia,S7,8.2978,58536.8339,58545.1317,17,Green
5,Hinchcliffe,S7,8.9656,59009.5373,59018.5029,17,Green
8,Chilton,S7,9.2081,59015.9015,59025.1096,17,Green
83,Kimball,S7,8.8344,59554.6552,59563.4896,17,Green
14,Munoz,S7,9.1233,58925.9416,58935.0649,17,Green
19,Jones,S7,9.8026,59365.4589,59375.2615,17,Green
18,Gutierrez,S7,9.0805,58887.6176,58896.6981,17,Green
1,Pagenaud,S7,8.4659,59702.0674,59710.5333,18,Checker
19,Jones,S7,9.1469,59475.891,59485.0379,18,Green
18,Gutierrez,S7,9.0927,58997.177,59006.2697,18,Green
21,Hildebrand,S7,8.7647,58512.0948,58520.8595,18,Green
16,Servia,S7,9.1762,59525.9749,59535.1511,18,Green
5,Hinchcliffe,S7,9.198,59116.8523,59126.0503,18,Green
8,Chilton,S7,9.2792,59124.8383,59134.1175,18,Green
83,Kimball,S7,8.8551,59662.2495,59671.1046,18,Green
14,Munoz,S7,9.1449,59033.9101,59043.055,18,Green
21,Hildebrand,S7,9.0708,59368.3047,59377.3755,19,Green
16,Servia,S7,8.9241,59633.797,59642.7211,19,Green
